price,lot_size,waterfront,age,land_value,new_construct,central_air,living_area,pct_college,bedrooms,fireplaces,bathrooms,rooms,test,living_area_log,land_value_log,price_log,fuel_type_Gas,fuel_type_Oil,heat_type_Hot Air,heat_type_Hot Water,sewer_type_Private,sewer_type_Public
176000,0.41,0,35,26200,0,1,1664,64,3,1,1.5,6,0,7.416979621381154,10.173514689749188,12.078239274020289,True,False,True,False,False,True
132000,0.16,0,15,22400,0,1,1098,64,2,1,1.5,3,0,7.001245622069476,10.01681623784313,11.790557201568507,True,False,True,False,False,True
115500,0.01,0,17,9900,0,0,1214,64,2,0,1.5,4,1,7.101675971619444,9.20029003612268,11.657025808943985,False,False,False,False,False,True
150000,0.29,0,93,9200,0,0,1046,57,3,0,1.0,6,1,6.952728644624869,9.126958763037132,11.918390573078392,False,False,False,False,True,False
120000,0.36,0,103,32200,0,0,1144,64,3,0,1.0,8,0,7.042286171939743,10.3797217315325,11.695247021764184,False,True,True,False,True,False
125000,0.28,0,16,22000,0,1,1140,64,2,1,2.0,6,1,7.038783541388542,9.998797732340453,11.736069016284437,True,False,True,False,False,True
150000,0.15,0,14,21000,0,0,1232,64,2,1,1.5,5,0,7.116394144093465,9.95227771670556,11.918390573078392,True,False,True,False,False,True
362360,0.59,0,0,153800,1,1,3020,64,4,1,2.5,9,0,8.013012110368916,11.94340833605368,12.800393471783224,True,False,True,False,False,True
133500,0.36,0,19,27000,0,0,1508,52,3,1,2.0,6,0,7.318539548567902,10.203592144986466,11.801856756822442,True,False,True,False,False,True
91000,0.16,0,19,15700,0,0,912,52,2,1,1.5,5,0,6.815639990074331,9.6614159913364,11.418614785498987,False,False,False,False,False,True
104000,0.34,0,18,27000,0,0,1508,52,3,0,1.5,4,0,7.318539548567902,10.203592144986466,11.55214617812351,False,False,False,False,False,True
148000,0.33,0,17,27000,0,0,1561,52,3,1,1.5,6,0,7.353081920515432,10.203592144986466,11.904967552746252,True,False,True,False,False,True
182000,0.56,0,30,26400,0,0,2625,64,4,1,2.5,8,0,7.872836175025724,10.181119289134408,12.111761966058932,True,False,False,True,False,True
152500,0.48,0,30,19600,0,0,936,52,3,1,1.0,7,1,6.841615476477592,9.883284845218608,11.934919875029603,True,False,False,True,False,True
97000,0.16,0,19,15700,0,0,912,52,2,0,1.5,3,0,6.815639990074331,9.6614159913364,11.48246625748552,False,False,False,False,False,True
113000,0.17,0,16,15100,0,0,1492,52,3,0,2.5,8,1,7.307872780763706,9.622450022803015,11.635143097694478,False,False,False,False,False,True
172000,0.46,0,30,26300,0,0,1599,64,4,1,2.5,5,0,7.377133712833954,10.177324218165856,12.05524975579559,True,False,False,True,False,True
179900,0.81,0,25,25000,0,0,2304,52,5,1,2.5,9,0,7.742402021815782,10.126631103850338,12.100156419938624,False,False,False,False,True,False
84000,0.15,0,19,15700,0,0,912,52,2,0,1.5,7,0,6.815639990074331,9.6614159913364,11.33857207782545,False,False,False,False,False,True
117900,0.15,0,17,15100,0,1,1385,52,2,1,1.5,7,0,7.233455418621439,9.622450022803015,11.677592086525463,True,False,True,False,False,True
177000,0.32,0,17,27000,0,0,1561,52,4,0,1.5,8,0,7.353081920515432,10.203592144986466,12.083905011555967,False,False,False,False,False,True
107500,0.16,0,20,15700,0,0,884,52,2,0,2.0,3,0,6.784457062637643,9.6614159913364,11.585246126549855,True,False,False,True,False,True
92500,0.15,0,18,15700,0,0,912,52,2,0,2.0,4,0,6.815639990074331,9.6614159913364,11.434963923500517,False,False,False,False,False,True
102900,0.15,0,17,15700,0,0,912,52,2,0,1.5,3,0,6.815639990074331,9.6614159913364,11.541512921822141,True,False,False,False,False,True
134800,0.48,0,73,20500,0,0,1384,52,3,0,2.0,5,0,7.232733136177615,9.9281801651265,11.811547477460344,False,True,True,False,True,False
150000,0.77,0,7,30000,0,0,1334,52,3,0,1.5,4,1,7.195937226475569,10.308952660644293,11.918390573078392,True,False,True,False,False,True
165000,0.42,0,10,26200,0,1,1433,64,3,1,2.0,5,0,7.267525427828172,10.173514689749188,12.013700752882718,True,False,True,False,True,False
120000,0.17,0,16,15100,0,0,1492,52,3,1,2.5,6,0,7.307872780763706,9.622450022803015,11.695247021764184,False,False,False,False,False,True
177500,0.32,0,16,27000,0,1,1561,52,4,1,1.5,9,0,7.353081920515432,10.203592144986466,12.086725887897607,True,False,True,False,False,True
300000,0.09,1,11,32000,0,0,936,52,1,0,1.0,3,1,6.841615476477592,10.373491181781864,12.611537753638338,False,False,False,False,False,True
123500,0.16,0,16,15100,0,0,1492,52,3,1,2.5,8,0,7.307872780763706,9.622450022803015,11.72399643505017,False,False,False,False,False,True
141000,0.16,0,18,15100,0,0,1853,52,3,0,2.5,7,0,7.52456122628536,9.622450022803015,11.856515169360305,False,False,False,False,False,True
105400,0.15,0,15,15100,0,0,1240,52,2,0,1.5,7,0,7.122866658599083,9.622450022803015,11.5655179150894,False,False,False,False,False,True
100600,0.17,0,19,15800,0,0,912,52,2,0,1.5,6,1,6.815639990074331,9.667765219015058,11.518907536647776,False,False,False,False,False,True
108900,0.17,0,19,15800,0,0,912,52,2,0,1.5,3,1,6.815639990074331,9.667765219015058,11.598185308921051,True,False,True,False,False,True
105500,0.16,0,19,15700,0,0,912,52,2,0,1.5,6,0,6.815639990074331,9.6614159913364,11.566466231898259,True,False,False,True,False,True
109900,0.16,0,19,15100,0,0,1184,52,3,0,1.5,8,0,7.076653815443951,9.622450022803015,11.607326140391713,True,False,False,True,False,True
172700,0.34,0,18,27000,0,0,1638,52,3,1,2.0,6,0,7.401231264413015,10.203592144986466,12.05931126413477,False,False,False,False,False,True
166500,0.31,0,16,27000,0,0,1508,52,3,1,2.0,6,0,7.318539548567902,10.203592144986466,12.022750588402635,False,False,False,False,False,True
105000,0.4,0,50,18000,0,0,672,52,2,0,1.0,5,0,6.51025834052315,9.798127036878302,11.56171562913966,False,False,False,False,False,True
490000,0.34,1,18,79700,0,0,1346,52,3,1,2.0,6,0,7.204892510204673,11.286024864778307,13.102160670086809,False,True,True,False,False,True
120000,0.16,0,18,15100,0,0,1184,52,3,0,2.0,5,1,7.076653815443951,9.622450022803015,11.695247021764184,False,False,False,False,False,True
107500,0.15,0,16,15700,0,0,912,52,2,0,1.5,4,0,6.815639990074331,9.6614159913364,11.585246126549855,True,False,True,False,False,True
116600,0.15,0,18,15700,0,0,912,52,2,1,1.5,5,0,6.815639990074331,9.6614159913364,11.666504552898529,False,False,False,False,False,True
65000,0.16,0,19,15700,0,0,988,52,2,0,2.0,4,0,6.895682697747868,9.6614159913364,11.082142548877775,True,False,True,False,False,True
118000,0.16,0,19,15100,0,0,1184,52,3,0,2.0,6,0,7.076653815443951,9.622450022803015,11.678439903447801,True,False,True,False,False,True
115900,0.15,0,16,15100,0,0,1385,52,2,0,1.5,4,0,7.233455418621439,9.622450022803015,11.660483029327843,False,False,False,False,False,True
100000,0.15,0,18,15700,0,0,912,52,2,0,1.5,3,0,6.815639990074331,9.6614159913364,11.512925464970229,True,False,False,True,False,True
171000,0.37,0,18,27000,0,1,1548,52,3,1,2.0,5,0,7.344719054149673,10.203592144986466,12.049418835484797,True,False,True,False,False,True
188000,0.31,0,17,27000,0,0,1561,52,4,0,1.5,9,0,7.353081920515432,10.203592144986466,12.144197241812087,False,False,False,False,False,True
140000,1.0,0,24,21000,0,1,1008,52,2,0,1.0,3,0,6.915723448631314,9.95227771670556,11.84939770159144,True,False,True,False,True,False
124500,0.15,0,17,15200,0,0,1385,52,2,0,1.5,4,1,7.233455418621439,9.629050706834368,11.732060994886899,False,False,False,False,False,True
107200,0.16,0,19,15700,0,0,908,52,2,0,1.0,6,0,6.811244378601294,9.6614159913364,11.582451527618838,True,False,True,False,False,True
107500,0.24,0,138,1400,0,0,2246,39,4,0,1.5,9,0,7.716906135298388,7.24422751560335,11.585246126549855,False,True,False,True,False,True
180000,2.06,0,16,5900,0,0,1820,39,3,1,2.5,5,0,7.506591780070841,8.68270762989381,12.100712129872347,True,False,True,False,True,False
214325,0.42,0,0,13000,1,1,2554,64,4,1,2.5,9,1,7.845416036592485,9.472704636443673,12.275248833546957,True,False,True,False,False,True
128850,0.92,0,16,5500,0,0,824,45,3,0,1.5,5,0,6.714170529909472,8.612503371220562,11.766404216080511,False,False,False,False,True,False
208700,0.4,0,0,15000,0,0,2458,64,4,1,2.5,9,0,7.80710329012598,9.615805480084347,12.248653093065291,True,False,True,False,False,True
139900,0.36,0,22,10500,0,0,1324,64,3,0,1.0,4,0,7.188412736496954,9.259130536145614,11.848683160653573,False,False,False,False,False,True
350000,5.84,0,12,20000,0,1,2916,64,3,1,2.5,9,0,7.977968093128549,9.903487552536127,12.765688433465597,True,False,True,False,False,True
108000,0.16,0,19,15100,0,0,1032,52,2,0,1.5,4,0,6.939253946041508,9.622450022803015,11.589886506106357,False,False,False,False,False,True
115500,0.15,0,16,15700,0,0,912,52,2,1,1.5,4,0,6.815639990074331,9.6614159913364,11.657025808943985,False,False,False,False,False,True
135000,0.98,0,35,19600,0,0,1320,52,2,0,1.0,3,1,7.1853870155804165,9.883284845218608,11.813030057420567,False,False,False,False,True,False
135000,0.33,0,17,27000,0,0,1508,52,3,1,1.5,8,0,7.318539548567902,10.203592144986466,11.813030057420567,True,False,True,False,False,True
107400,0.16,0,16,15700,0,0,912,52,2,1,1.5,7,1,6.815639990074331,9.6614159913364,11.584315461056901,False,False,False,False,False,True
233000,0.09,0,12,31200,0,1,2040,52,4,1,2.5,7,0,7.620705086838262,10.348173373797573,12.358793732547838,True,False,True,False,True,False
105000,0.16,0,17,15700,0,0,912,52,2,1,1.5,5,0,6.815639990074331,9.6614159913364,11.56171562913966,False,False,False,False,False,True
335000,3.0,0,10,53600,0,1,1776,52,2,0,2.0,6,0,7.4821189235521155,10.889304347058893,12.721885810807203,False,True,True,False,False,True
139000,0.58,0,25,25000,0,0,1304,64,3,0,2.0,8,0,7.1731917424865985,10.126631103850338,11.842229212112828,False,False,False,False,False,True
209500,0.42,0,10,26200,0,1,1836,64,4,1,2.5,8,0,7.515344571180436,10.173514689749188,12.25247901834433,True,False,True,False,True,False
101000,0.17,0,18,15800,0,0,912,52,2,0,2.0,3,1,6.815639990074331,9.667765219015058,11.522875795823397,False,False,False,False,False,True
77500,0.16,0,19,15700,0,0,912,52,2,0,1.5,6,0,6.815639990074331,9.6614159913364,11.258033215341438,False,False,False,False,False,True
150500,0.31,0,16,27000,0,0,1527,52,2,1,2.0,7,0,7.3310603052186325,10.203592144986466,11.921718363171067,False,False,False,False,False,True
167000,0.99,0,17,5700,0,0,1454,39,3,0,1.5,7,1,7.282073658093465,8.648221453822641,12.025749091398891,False,False,False,False,True,False
114000,0.26,0,26,4600,0,0,1700,39,3,1,1.5,4,1,7.438383530044307,8.433811582477187,11.643953727376633,False,True,False,True,False,True
160000,0.45,0,27,7000,0,0,1680,45,4,0,1.0,9,0,7.426549072397305,8.85366542803745,11.982929094215963,False,False,False,False,False,True
85000,0.49,0,0,13000,0,1,2401,64,4,1,2.5,10,0,7.783640596221253,9.472704636443673,11.350406535472453,True,False,True,False,False,True
143000,0.35,0,21,11000,0,0,1176,64,3,0,1.0,7,0,7.069874128458572,9.305650551780507,11.870599909242044,False,False,False,False,False,True
126000,0.4,0,24,9800,0,0,1344,64,3,1,1.5,7,0,7.203405521083095,9.190137664658664,11.744037185933616,False,False,False,False,False,True
140000,0.48,0,23,10400,0,0,1344,64,3,0,1.5,8,0,7.203405521083095,9.249561085129464,11.84939770159144,False,False,False,False,False,True
140000,0.35,0,9,13000,0,0,1714,64,3,0,2.5,8,0,7.446585099157725,9.472704636443673,11.84939770159144,True,False,False,True,True,False
205000,0.25,0,20,29000,0,0,1992,64,4,1,3.0,9,0,7.596894438144544,10.275051108968611,12.230765258120545,True,False,True,False,False,True
79900,0.12,0,19,18200,0,1,924,64,2,0,1.0,7,0,6.828712071641684,9.809176873064887,11.288531131754366,True,False,True,False,False,True
139000,0.09,0,24,17600,0,1,1290,64,2,1,1.5,3,0,7.162397497355718,9.775654181026242,11.842229212112828,True,False,True,False,False,True
190000,0.46,0,36,27400,0,0,2521,64,4,1,2.5,10,0,7.83241092718792,10.218298292376161,12.154779351142624,True,False,False,True,False,True
151500,0.71,0,58,22700,0,0,1377,82,3,1,1.5,7,0,7.227662498728654,10.030120203469494,11.928340903931561,False,True,False,True,False,True
97500,0.06,0,19,16400,0,1,1237,64,2,1,1.5,6,0,7.1204443723924875,9.70503661381229,11.487607656985938,True,False,True,False,False,True
194500,0.61,0,41,32300,0,1,2310,64,4,1,2.5,7,0,7.745002803515839,10.382822509210747,12.178187442040638,True,False,False,True,False,True
195160,0.32,0,0,35000,0,0,1863,64,3,1,2.5,9,0,7.529943370601589,10.46310334047155,12.181575013929773,True,False,True,False,False,True
152500,0.37,0,26,37500,0,1,1693,64,3,1,1.5,8,0,7.4342573821331355,10.532096211958502,11.934919875029603,True,False,True,False,False,True
159500,0.29,0,26,31400,0,1,1684,64,3,1,2.5,4,0,7.428927194802272,10.354563171896345,11.979799201207037,True,False,True,False,False,True
185000,0.95,0,16,40900,0,1,1585,64,3,1,1.5,4,0,7.368339686311381,10.618885342030893,12.128111104060462,False,False,False,False,False,True
240000,0.67,0,8,72400,0,1,2290,64,4,1,3.0,9,0,7.736307096548285,11.189961578373808,12.388394202324129,True,False,True,False,False,True
187900,0.4,0,32,30000,0,1,2464,64,5,1,2.5,9,1,7.80954132465341,10.308952660644293,12.143665185401556,True,False,True,False,False,True
262000,0.29,0,5,29000,0,1,2549,64,4,1,2.5,12,0,7.8434564043761155,10.275051108968611,12.476099782743233,True,False,True,False,False,True
212500,0.35,0,6,36500,0,1,2316,64,4,1,2.5,7,1,7.7475968386928855,10.505067539570582,12.266697267346608,True,False,True,False,False,True
220000,0.37,0,18,43000,0,1,2600,64,4,1,2.5,8,1,7.8632667240095735,10.668955394675699,12.301382825334498,True,False,True,False,True,False
245000,0.53,0,15,65800,0,1,2677,64,4,1,2.5,10,0,7.892452043520352,11.094375117313408,12.409013489526863,True,False,True,False,False,True
120000,0.06,0,19,16400,0,1,1479,64,3,0,1.5,4,0,7.2991214627108,9.70503661381229,11.695247021764184,False,False,False,False,False,True
102500,0.15,0,16,18500,0,1,1138,64,2,0,1.0,7,0,7.037027614686276,9.825526011066415,11.5376180775606,False,False,False,False,False,True
136000,0.27,0,24,18900,0,0,1576,64,3,0,2.5,4,0,7.362645270417825,9.846917201047734,11.820410164718188,True,False,False,True,False,True
212500,0.43,0,10,52200,0,1,2084,82,4,1,2.5,9,0,7.642044402873258,10.86283777387073,12.266697267346608,True,False,True,False,False,True
205900,0.06,0,26,35900,0,1,1726,64,3,1,2.0,8,0,7.453561871643373,10.48849257447637,12.235145893015881,True,False,True,False,False,True
259900,1.0,0,2,49900,0,1,1851,71,2,2,2.0,4,0,7.523481312573497,10.81777628173961,12.468052220629582,True,False,True,False,True,False
191500,0.46,0,30,27400,0,0,2310,64,5,1,2.5,12,0,7.745002803515839,10.218298292376161,12.162643087602838,True,False,True,False,False,True
272500,0.03,0,0,56800,0,0,2930,64,4,1,2.5,12,0,7.982757702011113,10.947291604709243,12.515393893085436,True,False,True,False,False,True
191500,0.88,0,33,35900,0,0,2576,64,4,1,2.5,10,0,7.853993087224244,10.48849257447637,12.162643087602838,True,False,False,True,False,True
158000,0.55,0,36,30500,0,0,1664,64,3,1,2.0,8,0,7.416979621381154,10.325481962595504,11.970350312009105,True,False,False,True,False,True
195000,1.0,0,24,46000,0,0,1237,64,2,0,1.5,3,0,7.1204443723924875,10.736396675471232,12.180754837545884,False,False,False,False,True,False
187500,0.43,0,29,31400,0,1,2662,64,5,1,2.5,9,0,7.8868329989550565,10.354563171896345,12.141534124392603,True,False,True,False,False,True
160000,0.45,0,35,32300,0,0,1575,64,3,1,1.5,7,0,7.362010551259734,10.382822509210747,11.982929094215963,True,False,True,False,False,True
137500,0.1,0,12,18000,0,1,1566,64,2,0,1.5,7,0,7.356279876550748,9.798127036878302,11.831379196088763,True,False,True,False,False,True
109900,0.09,0,16,17600,0,1,1326,64,2,1,1.5,4,0,7.189922170745808,9.775654181026242,11.607326140391713,True,False,True,False,False,True
85000,0.09,0,18,17600,0,0,1480,64,3,0,1.5,8,0,7.299797366758161,9.775654181026242,11.350406535472453,True,False,False,True,False,True
184350,0.59,0,0,38400,0,0,2161,64,4,1,2.5,11,0,7.6783263565068856,10.555812738575819,12.12459140366229,True,False,True,False,False,True
134500,0.16,0,10,18600,0,1,1352,64,2,1,1.5,3,1,7.20934025660291,9.830916859701293,11.809319478024031,True,False,True,False,False,True
154900,0.51,0,33,34600,0,1,1648,64,3,0,1.5,8,0,7.4073177104694174,10.451608961045816,11.95053502640496,True,False,True,False,False,True
255000,0.46,0,25,60500,0,1,2936,64,3,1,3.5,12,0,7.984803389734406,11.010398644018933,12.449018824140563,True,False,True,False,False,True
238600,0.46,0,1,36400,0,0,2404,64,4,1,2.5,10,1,7.784889295655098,10.502324053624832,12.382543788645952,True,False,True,False,False,True
106000,0.42,0,36,30900,0,0,1738,64,3,0,1.5,9,0,7.460490305825338,10.338511462885837,11.571194373094205,True,False,True,False,False,True
625000,0.45,0,14,119500,0,1,5228,64,4,4,4.0,12,1,8.561784074744113,11.691071650353702,13.345506928718539,True,False,True,False,False,True
195000,0.55,0,34,30500,0,0,2576,64,4,1,2.5,12,0,7.853993087224244,10.325481962595504,12.180754837545884,True,False,False,True,False,True
168500,0.44,0,34,31800,0,0,1586,64,3,1,1.5,7,0,7.368970402194793,10.367221568768269,12.034691028774553,True,False,True,False,False,True
87000,0.06,0,19,16400,0,0,1480,64,3,0,1.5,5,0,7.299797366758161,9.70503661381229,11.37366339763672,False,False,False,False,False,True
215000,0.5,0,15,37000,0,0,1917,64,4,1,2.5,7,0,7.558516743045645,10.51867319162636,12.2783933071098,True,False,True,False,False,True
197500,0.3,0,30,24500,0,1,1938,64,3,1,1.5,9,0,7.569411792450712,10.106428396532818,12.193493863323313,True,False,True,False,False,True
215000,0.33,0,3,11600,0,1,2110,64,4,1,2.5,8,0,7.6544432264701125,9.358760377094455,12.2783933071098,True,False,True,False,False,True
118000,0.14,0,19,18400,0,0,1479,64,3,0,1.5,5,0,7.2991214627108,9.820105943597078,11.678439903447801,True,False,True,False,False,True
187900,0.69,0,34,34700,0,0,2576,64,5,1,2.5,9,1,7.853993087224244,10.45449496593495,12.143665185401556,True,False,False,True,False,True
275000,0.38,0,18,60800,0,1,2445,82,4,2,2.5,9,0,7.801800401908973,11.015345067954259,12.524526376648708,True,False,True,False,False,True
249900,0.74,0,14,73800,0,1,2185,64,3,1,2.5,7,0,7.68937110752969,11.209114010588564,12.428816116823043,True,False,True,False,False,True
270000,0.38,0,18,82800,0,1,2078,64,4,1,2.5,8,0,7.639161171659173,11.32418334037335,12.506177237980511,False,False,True,False,True,False
157900,0.38,0,37,29100,0,0,1674,64,3,1,1.5,5,0,7.422971251049421,10.278493453159584,11.969717200243734,True,False,True,False,False,True
120000,0.29,0,19,20300,0,0,1228,64,4,0,1.5,9,1,7.113142108707088,9.918376165029878,11.695247021764184,False,False,False,False,False,True
126400,0.28,0,22,19500,0,1,1375,64,2,1,1.5,7,0,7.226209010100671,9.878169744551839,11.747206760694894,False,False,False,False,False,True
220000,0.54,0,16,30200,0,1,1650,64,3,1,2.0,5,1,7.408530566894626,10.31559720336296,12.301382825334498,True,False,True,False,False,True
180000,0.26,0,31,21900,0,1,1718,64,3,1,1.5,9,1,7.4489161025442,9.994241915804592,12.100712129872347,True,False,True,False,False,True
203600,0.59,0,33,31700,0,0,2576,64,4,1,2.5,9,0,7.853993087224244,10.364071959865372,12.223912563658505,True,False,False,True,False,True
249900,0.37,0,4,37500,0,0,2280,64,4,1,2.5,7,0,7.731930721948486,10.532096211958502,12.428816116823043,True,False,True,False,False,True
